,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,year
3009,True,25,1908,12,17,Beginner Level,1.5,2017-04-28T13:57:56Z,Web Development,2017
3010,True,50,1248,171,18,All Levels,1.5,2015-12-06T23:01:34Z,Web Development,2015
3011,True,195,4587,46,49,Beginner Level,4.0,2015-09-29T21:41:16Z,Web Development,2015
3012,True,50,2351,302,16,All Levels,2.5,2015-01-21T04:02:16Z,Web Development,2015
3013,True,20,3898,95,32,Beginner Level,3.0,2015-12-29T18:54:13Z,Web Development,2015
3014,True,20,3185,102,94,All Levels,8.0,2015-05-08T19:10:30Z,Web Development,2015
3015,True,100,557,92,133,All Levels,9.5,2017-01-04T23:51:26Z,Web Development,2017
3016,True,200,408,39,80,Beginner Level,8.0,2017-02-23T00:54:07Z,Web Development,2017
3017,True,70,1703,435,65,All Levels,3.0,2016-02-04T22:36:17Z,Web Development,2016
3018,True,20,17554,94,16,Beginner Level,1.5,2015-06-01T20:44:42Z,Web Development,2015
3019,True,20,7368,216,52,Beginner Level,2.0,2013-09-20T19:48:56Z,Web Development,2013
3020,True,200,676,119,125,All Levels,14.0,2017-02-03T16:28:48Z,Web Development,2017
3021,True,200,3632,28,31,Beginner Level,2.0,2016-07-26T16:53:56Z,Web Development,2016
3022,True,145,10576,154,23,Beginner Level,2.5,2015-11-11T22:43:15Z,Web Development,2015
3023,True,100,11643,169,21,Beginner Level,1.0,2013-08-12T23:26:32Z,Web Development,2013
3024,True,20,13960,239,19,All Levels,2.5,2014-07-26T22:24:03Z,Web Development,2014
3025,True,195,5085,106,27,All Levels,6.5,2014-02-13T08:32:31Z,Web Development,2014
3026,True,200,1130,162,66,Intermediate Level,6.0,2016-07-29T00:54:17Z,Web Development,2016
3027,True,150,14606,235,21,All Levels,3.0,2014-07-29T21:39:04Z,Web Development,2014
3028,True,100,2971,285,28,All Levels,3.0,2015-03-24T00:40:39Z,Web Development,2015
3029,True,140,2814,107,35,All Levels,2.0,2016-10-03T21:00:58Z,Web Development,2016
3030,True,40,1355,45,27,All Levels,3.5,2015-07-14T20:32:14Z,Web Development,2015
3031,True,20,2335,13,18,All Levels,1.0,2015-09-20T18:51:51Z,Web Development,2015
3032,False,0,161029,279,27,Beginner Level,3.5,2013-06-09T15:51:55Z,Web Development,2013
3033,True,150,2051,99,76,All Levels,13.0,2013-03-15T16:13:42Z,Web Development,2013
3034,True,200,1069,12,61,Beginner Level,4.5,2016-07-25T17:34:51Z,Web Development,2016
3035,True,50,1439,10,77,Beginner Level,13.0,2016-04-06T19:52:40Z,Web Development,2016
3036,True,20,1948,72,45,Intermediate Level,5.0,2015-08-24T20:31:54Z,Web Development,2015
3037,True,40,841,99,29,All Levels,3.5,2015-12-01T23:08:23Z,Web Development,2015
3038,True,20,937,4,10,All Levels,1.0,2016-07-18T16:56:23Z,Web Development,2016
3039,True,95,583,7,35,Beginner Level,3.5,2017-01-23T22:41:08Z,Web Development,2017
3040,True,50,577,97,101,All Levels,9.5,2016-05-11T21:05:20Z,Web Development,2016
3041,False,0,9364,311,10,Beginner Level,0.5333333333333333,2015-03-04T21:44:18Z,Web Development,2015
3042,False,0,5052,92,23,All Levels,1.5,2014-12-28T01:13:28Z,Web Development,2014
3043,True,95,694,39,39,Expert Level,4.0,2015-09-04T20:18:51Z,Web Development,2015
3044,True,45,511,12,7,All Levels,0.55,2016-11-28T17:44:21Z,Web Development,2016
3045,True,40,937,2,6,All Levels,0.6333333333333333,2016-09-27T15:26:05Z,Web Development,2016
3046,True,50,1611,24,20,All Levels,3.5,2014-03-11T20:40:48Z,Web Development,2014
3047,True,200,103,11,72,All Levels,5.5,2017-06-30T23:14:31Z,Web Development,2017
3048,True,40,670,33,37,Beginner Level,4.5,2016-02-04T03:55:24Z,Web Development,2016
3049,True,100,1606,28,73,Beginner Level,9.0,2013-12-13T18:19:58Z,Web Development,2013
3050,True,200,260,22,64,Beginner Level,11.0,2016-11-11T21:27:55Z,Web Development,2016
3051,True,50,122,10,116,All Levels,10.5,2017-02-16T23:30:02Z,Web Development,2017
3052,True,35,877,6,7,All Levels,0.5333333333333333,2016-09-27T15:14:59Z,Web Development,2016
3053,True,200,1215,58,33,All Levels,2.5,2013-05-29T15:09:48Z,Web Development,2013
3054,True,45,3323,90,7,Beginner Level,0.6333333333333333,2017-01-17T05:11:14Z,Web Development,2017
3055,True,100,11892,50,28,All Levels,2.5,2015-09-12T01:35:41Z,Web Development,2015
3056,True,75,15106,31,16,All Levels,1.5,2015-10-29T23:39:45Z,Web Development,2015
3057,True,95,975,141,18,All Levels,3.5,2016-12-08T16:53:19Z,Web Development,2016
3058,True,75,5263,29,29,Beginner Level,2.0,2016-09-12T13:14:13Z,Web Development,2016
3059,True,195,596,32,84,All Levels,8.0,2017-05-01T22:06:23Z,Web Development,2017
3060,True,95,7517,89,47,All Levels,4.5,2014-04-21T11:35:18Z,Web Development,2014
3061,True,75,21653,138,35,All Levels,7.0,2013-01-07T11:44:35Z,Web Development,2013
3062,True,20,9028,87,12,Beginner Level,1.5,2015-07-28T20:20:59Z,Web Development,2015
3063,True,40,7375,52,17,Beginner Level,1.5,2016-03-07T18:40:52Z,Web Development,2016
3064,True,95,5177,318,70,All Levels,13.5,2015-09-21T23:12:59Z,Web Development,2015
3065,True,20,6548,44,38,All Levels,4.0,2016-12-01T21:49:26Z,Web Development,2016
3066,True,80,28125,115,21,Beginner Level,2.0,2015-09-25T22:30:00Z,Web Development,2015
3067,True,20,9349,206,69,All Levels,4.0,2016-03-11T20:11:22Z,Web Development,2016
3068,True,100,14260,44,43,Beginner Level,3.0,2015-09-25T18:13:40Z,Web Development,2015
3069,True,150,7720,58,17,Beginner Level,1.5,2016-03-29T18:01:39Z,Web Development,2016
3070,True,120,2142,536,71,All Levels,12.0,2016-01-24T17:33:52Z,Web Development,2016
3071,True,200,12873,106,38,Beginner Level,2.5,2013-11-11T00:28:17Z,Web Development,2013
3072,True,75,12882,95,20,Beginner Level,1.5,2015-11-27T23:15:24Z,Web Development,2015
3073,True,195,12368,89,26,All Levels,3.5,2015-11-13T22:03:15Z,Web Development,2015
3074,True,170,8625,94,73,Beginner Level,5.0,2016-04-23T07:47:40Z,Web Development,2016
3075,True,150,2641,28,15,All Levels,0.65,2017-02-24T02:29:03Z,Web Development,2017
3076,True,20,1052,14,47,All Levels,8.0,2017-05-17T22:55:23Z,Web Development,2017
3077,True,75,13920,64,28,Beginner Level,2.0,2016-09-19T22:32:38Z,Web Development,2016
3078,True,20,7416,65,14,Beginner Level,0.65,2015-05-31T21:28:27Z,Web Development,2015
3079,True,90,1822,4,25,All Levels,2.0,2017-06-05T17:43:55Z,Web Development,2017
3080,True,50,1010,154,25,All Levels,6.0,2016-05-12T14:52:32Z,Web Development,2016
3081,True,110,1425,36,34,All Levels,5.5,2016-09-12T23:42:46Z,Web Development,2016
3082,True,50,7014,95,62,All Levels,4.5,2011-11-29T01:29:11Z,Web Development,2011
3083,True,75,7785,416,33,Beginner Level,4.5,2014-01-16T18:07:39Z,Web Development,2014
3084,True,50,4407,17,29,All Levels,2.5,2015-12-04T17:06:24Z,Web Development,2015
3085,True,145,602,93,214,All Levels,15.5,2016-12-28T03:56:24Z,Web Development,2016
3086,True,100,1712,438,49,All Levels,5.5,2016-02-08T23:41:51Z,Web Development,2016
3087,True,20,1894,40,35,All Levels,1.5,2016-07-28T02:38:31Z,Web Development,2016
3088,True,20,3258,32,16,Beginner Level,2.0,2016-05-16T15:14:17Z,Web Development,2016
3089,True,20,7449,111,13,Intermediate Level,1.0,2014-04-19T20:10:39Z,Web Development,2014
3090,True,85,538,13,113,All Levels,18.5,2017-04-27T21:06:16Z,Web Development,2017
3091,True,50,1271,136,110,Beginner Level,7.5,2014-01-09T17:51:10Z,Web Development,2014
3092,True,115,1407,137,69,All Levels,7.0,2015-09-07T17:54:39Z,Web Development,2015
3093,True,200,2311,8,44,All Levels,1.5,2014-12-04T19:17:17Z,Web Development,2014
3094,True,45,1002,178,174,All Levels,16.5,2016-09-19T15:54:37Z,Web Development,2016
3095,True,55,2565,32,41,Expert Level,3.0,2014-08-28T03:35:30Z,Web Development,2014
3096,True,30,210,19,41,All Levels,5.0,2017-02-09T04:38:46Z,Web Development,2017
3097,True,55,1186,14,9,Beginner Level,0.6666666666666666,2015-11-13T19:13:51Z,Web Development,2015
3098,True,20,1421,17,36,All Levels,4.0,2015-11-10T21:52:55Z,Web Development,2015
3099,True,20,958,14,17,Beginner Level,1.0,2016-07-11T17:30:42Z,Web Development,2016
3100,True,50,1550,25,27,Beginner Level,1.5,2015-07-26T20:44:15Z,Web Development,2015
3101,True,25,1309,60,14,Intermediate Level,1.5,2015-06-01T21:34:14Z,Web Development,2015
3102,True,145,251,32,25,All Levels,3.5,2016-11-30T21:59:37Z,Web Development,2016
3103,True,40,723,130,37,All Levels,6.5,2015-11-11T18:55:45Z,Web Development,2015
3104,False,0,11026,228,13,Intermediate Level,1.0,2014-06-09T10:35:40Z,Web Development,2014
3105,True,20,1318,81,55,All Levels,7.0,2015-03-22T22:46:36Z,Web Development,2015
3106,False,0,3894,91,29,Beginner Level,2.0,2016-05-26T04:46:39Z,Web Development,2016
3107,False,0,12293,235,18,All Levels,3.0,2015-01-14T22:25:58Z,Web Development,2015
3108,True,20,1447,35,7,Beginner Level,0.6666666666666666,2015-11-06T22:04:41Z,Web Development,2015
3109,True,100,487,31,52,Beginner Level,6.0,2016-08-08T20:48:38Z,Web Development,2016
3110,False,0,9110,411,22,All Levels,2.5,2014-09-12T22:52:21Z,Web Development,2014
3111,False,0,1519,28,20,Intermediate Level,1.0,2017-05-15T22:50:07Z,Web Development,2017
3112,True,20,948,48,8,All Levels,0.6,2015-09-14T21:25:01Z,Web Development,2015
3113,True,75,2023,8,25,All Levels,2.0,2015-08-13T21:02:21Z,Web Development,2015
3114,True,140,1858,110,52,All Levels,2.5,2016-12-03T20:51:00Z,Web Development,2016
3115,True,40,2244,365,168,All Levels,10.0,2016-06-02T19:32:03Z,Web Development,2016
3116,True,95,3619,93,19,Intermediate Level,1.0,2016-10-26T14:19:40Z,Web Development,2016
3117,True,200,22999,602,18,Beginner Level,1.0,2013-07-04T15:27:02Z,Web Development,2013
3118,True,95,2743,589,61,All Levels,14.5,2016-02-01T17:27:04Z,Web Development,2016
3119,True,150,1229,139,108,All Levels,7.5,2016-11-08T22:57:58Z,Web Development,2016
3120,True,100,3701,508,125,All Levels,10.5,2015-08-28T00:29:28Z,Web Development,2015
3121,True,105,710,137,49,Beginner Level,3.5,2017-04-17T16:39:08Z,Web Development,2017
3122,True,20,6588,721,36,All Levels,2.0,2014-06-17T07:34:03Z,Web Development,2014
3123,True,200,7331,55,18,Beginner Level,1.5,2017-02-13T17:40:58Z,Web Development,2017
3124,True,95,4463,59,36,Intermediate Level,5.5,2016-10-13T17:34:00Z,Web Development,2016
3125,True,150,1873,360,79,Beginner Level,7.5,2016-07-12T23:10:02Z,Web Development,2016
3126,True,95,1388,11,58,All Levels,7.0,2015-09-29T21:30:21Z,Web Development,2015
3127,True,20,1292,2,12,All Levels,2.0,2016-03-10T19:41:59Z,Web Development,2016
3128,True,50,1147,19,19,All Levels,2.5,2016-12-07T20:41:15Z,Web Development,2016
3129,True,200,1109,13,24,All Levels,2.5,2016-05-03T19:53:12Z,Web Development,2016
3130,True,20,2002,41,31,All Levels,0.6666666666666666,2015-04-21T16:45:07Z,Web Development,2015
3131,True,75,876,48,29,All Levels,3.0,2015-06-11T18:38:08Z,Web Development,2015
3132,True,20,1186,12,7,All Levels,0.5666666666666667,2016-02-21T20:31:57Z,Web Development,2016
3133,True,75,973,50,46,All Levels,4.5,2015-08-09T22:16:41Z,Web Development,2015
3134,True,40,379,58,45,All Levels,2.0,2016-06-10T16:23:33Z,Web Development,2016
3135,True,20,2177,13,43,All Levels,4.0,2015-07-13T20:39:05Z,Web Development,2015
3136,True,20,1063,72,84,All Levels,5.5,2015-07-20T17:23:16Z,Web Development,2015
3137,True,35,1309,74,43,All Levels,5.0,2015-03-13T18:53:07Z,Web Development,2015
3138,True,110,7489,941,173,All Levels,16.0,2015-11-08T20:57:35Z,Web Development,2015
3139,True,100,9103,1724,58,All Levels,9.0,2014-09-22T23:58:31Z,Web Development,2014
3140,True,195,3169,527,38,All Levels,3.5,2016-09-26T17:50:36Z,Web Development,2016
3141,True,200,7501,1213,384,All Levels,76.5,2015-11-09T22:01:02Z,Web Development,2015
3142,True,150,1967,372,60,Intermediate Level,9.0,2016-11-15T19:00:50Z,Web Development,2016
3143,True,195,28694,688,77,Beginner Level,11.5,2016-12-11T21:16:42Z,Web Development,2016
3144,True,70,909,16,13,Intermediate Level,1.5,2017-06-23T00:54:11Z,Web Development,2017
3145,True,75,4820,983,53,All Levels,11.5,2015-12-16T00:07:00Z,Web Development,2015
3146,True,150,24575,525,98,All Levels,19.5,2015-08-26T19:25:06Z,Web Development,2015
3147,True,60,9109,620,50,All Levels,9.0,2014-10-16T09:56:39Z,Web Development,2014
3148,True,50,18818,407,80,All Levels,11.0,2014-06-03T08:48:34Z,Web Development,2014
3149,True,195,1121,174,62,Intermediate Level,5.0,2017-05-08T21:59:53Z,Web Development,2017
3150,True,20,14551,169,14,All Levels,1.5,2013-01-31T13:44:52Z,Web Development,2013
3151,True,100,5800,185,32,Beginner Level,3.5,2015-07-20T20:38:56Z,Web Development,2015
3152,True,20,4867,128,12,Beginner Level,1.0,2016-03-30T00:41:00Z,Web Development,2016
3153,True,25,1006,4,8,Beginner Level,2.0,2017-06-22T16:28:40Z,Web Development,2017
3154,True,80,4616,20,19,All Levels,2.0,2016-12-06T23:46:15Z,Web Development,2016
3155,True,100,8968,35,25,Beginner Level,2.0,2016-03-03T20:36:35Z,Web Development,2016
3156,True,200,7062,72,172,Beginner Level,11.0,2017-05-28T19:38:52Z,Web Development,2017
3157,True,90,3073,27,13,Beginner Level,1.5,2017-01-18T22:48:53Z,Web Development,2017
3158,True,175,2706,179,103,All Levels,13.0,2015-08-14T16:48:51Z,Web Development,2015
3159,True,50,1702,49,78,All Levels,7.0,2016-09-19T21:27:18Z,Web Development,2016
3160,True,120,3420,489,102,Beginner Level,14.5,2015-03-04T00:10:36Z,Web Development,2015
3161,True,95,7130,39,24,All Levels,2.0,2015-08-18T18:37:17Z,Web Development,2015
3162,True,195,918,8,39,Beginner Level,2.5,2015-11-11T18:11:55Z,Web Development,2015
3163,True,25,1520,21,52,All Levels,10.5,2013-07-28T18:48:28Z,Web Development,2013
3164,True,50,461,67,46,All Levels,3.5,2015-02-25T18:29:55Z,Web Development,2015
3165,True,30,116,12,7,Beginner Level,1.0,2016-11-21T15:07:46Z,Web Development,2016
3166,True,40,207,32,32,Intermediate Level,5.0,2016-09-22T14:56:51Z,Web Development,2016
3167,True,35,333,15,14,Beginner Level,1.0,2015-07-14T21:37:16Z,Web Development,2015
3168,True,40,305,40,9,Beginner Level,2.0,2015-06-05T19:58:14Z,Web Development,2015
3169,True,20,644,42,28,All Levels,1.5,2015-09-02T18:52:18Z,Web Development,2015
3170,True,50,415,67,53,All Levels,7.0,2015-11-23T21:05:09Z,Web Development,2015
3171,True,35,926,102,37,All Levels,2.5,2012-06-14T18:15:00Z,Web Development,2012
3172,False,0,3118,8,33,All Levels,1.5,2016-12-20T22:39:30Z,Web Development,2016
3173,False,0,4290,150,15,Beginner Level,0.6166666666666667,2015-08-26T23:22:24Z,Web Development,2015
3174,True,20,959,51,74,Intermediate Level,3.0,2017-01-12T03:10:56Z,Web Development,2017
3175,True,195,55332,1225,144,All Levels,20.0,2015-09-22T18:14:08Z,Web Development,2015
3176,True,60,2273,384,91,All Levels,16.5,2016-05-24T21:03:37Z,Web Development,2016
3177,True,195,17784,260,61,All Levels,12.5,2017-02-13T17:18:59Z,Web Development,2017
3178,True,195,25799,382,42,Intermediate Level,4.5,2016-01-03T23:24:04Z,Web Development,2016
3179,True,40,2865,95,32,Beginner Level,4.0,2017-01-27T16:45:13Z,Web Development,2017
3180,True,200,346,28,74,Beginner Level,8.5,2017-06-21T18:15:23Z,Web Development,2017
3181,True,90,4957,634,60,All Levels,5.5,2014-10-27T07:29:00Z,Web Development,2014
3182,True,75,4128,434,61,All Levels,6.0,2015-02-21T01:54:51Z,Web Development,2015
3183,True,195,29348,780,66,Beginner Level,3.0,2016-11-29T04:08:03Z,Web Development,2016
3184,True,195,32696,526,67,Beginner Level,10.0,2016-10-07T00:25:59Z,Web Development,2016
3185,True,30,3503,123,41,Beginner Level,4.0,2016-10-27T14:30:01Z,Web Development,2016
3186,True,195,2354,16,45,All Levels,4.0,2016-08-12T15:50:50Z,Web Development,2016
3187,True,30,586,54,56,All Levels,5.0,2017-02-13T23:31:07Z,Web Development,2017
3188,True,50,1949,149,102,All Levels,15.5,2015-09-15T00:07:28Z,Web Development,2015
3189,True,100,1825,17,58,All Levels,3.5,2016-11-18T21:16:33Z,Web Development,2016
3190,True,40,2296,28,14,All Levels,1.5,2016-06-16T20:34:50Z,Web Development,2016
3191,True,30,550,97,70,All Levels,9.0,2016-12-14T15:35:31Z,Web Development,2016
3192,True,120,578,25,36,Intermediate Level,4.5,2017-01-11T21:15:25Z,Web Development,2017
3193,True,50,7706,62,45,All Levels,5.0,2012-11-30T17:33:41Z,Web Development,2012
3194,True,50,1339,21,18,Beginner Level,2.0,2017-01-18T21:53:34Z,Web Development,2017
3195,True,20,6760,84,27,All Levels,3.0,2013-11-26T23:59:20Z,Web Development,2013
3196,True,85,1096,8,7,Beginner Level,0.6333333333333333,2017-02-09T03:23:24Z,Web Development,2017
3197,True,50,7407,172,147,All Levels,20.0,2014-03-04T07:12:21Z,Web Development,2014
3198,True,110,5811,850,114,Intermediate Level,6.0,2016-07-12T18:22:37Z,Web Development,2016
3199,True,145,2145,166,136,All Levels,8.0,2017-06-19T22:19:24Z,Web Development,2017
3200,True,200,11832,1883,191,All Levels,31.5,2017-02-24T18:40:55Z,Web Development,2017
3201,True,50,5279,1375,123,All Levels,14.5,2016-10-27T22:44:29Z,Web Development,2016
3202,True,190,5332,828,160,Intermediate Level,10.5,2017-03-27T21:58:48Z,Web Development,2017
3203,True,110,5151,737,115,Intermediate Level,12.5,2016-11-06T19:00:38Z,Web Development,2016
3204,True,190,73783,19649,329,All Levels,22.0,2016-02-11T07:29:29Z,Web Development,2016
3205,True,145,51257,1955,77,Beginner Level,8.0,2013-09-25T15:59:09Z,Web Development,2013
3206,True,200,28880,4316,286,All Levels,30.5,2015-02-14T00:54:08Z,Web Development,2015
3207,True,100,17334,676,96,All Levels,17.0,2015-02-23T23:18:49Z,Web Development,2015
3208,True,195,33677,3809,283,All Levels,31.5,2015-10-23T20:29:25Z,Web Development,2015
3209,True,30,19210,3137,44,All Levels,3.0,2016-08-29T19:02:30Z,Web Development,2016
3210,True,55,2215,223,74,Beginner Level,5.0,2016-04-13T18:10:18Z,Web Development,2016
3211,True,50,1322,171,37,All Levels,3.5,2016-03-11T20:49:14Z,Web Development,2016
3212,True,35,3485,22,19,All Levels,2.0,2015-09-15T19:07:14Z,Web Development,2015
3213,True,95,2185,283,45,All Levels,3.5,2015-07-20T22:38:11Z,Web Development,2015
3214,True,50,2494,303,40,Intermediate Level,4.5,2016-03-09T20:03:42Z,Web Development,2016
3215,True,45,2091,86,29,Beginner Level,2.5,2016-02-18T17:30:13Z,Web Development,2016
3216,True,30,1777,35,48,Beginner Level,6.5,2017-01-20T22:20:41Z,Web Development,2017
3217,True,45,2573,103,46,All Levels,5.5,2015-10-19T21:30:02Z,Web Development,2015
3218,True,150,228,9,72,Intermediate Level,6.5,2017-07-03T21:59:45Z,Web Development,2017
3219,False,0,59639,2692,24,All Levels,4.5,2013-12-09T12:16:40Z,Web Development,2013
3220,True,50,1705,26,17,Intermediate Level,2.0,2016-07-04T23:13:45Z,Web Development,2016
3221,True,40,1950,33,16,Beginner Level,1.0,2016-09-18T21:58:41Z,Web Development,2016
3222,True,150,10945,1286,129,All Levels,13.5,2016-11-15T01:25:44Z,Web Development,2016
3223,True,50,2606,241,77,Beginner Level,8.0,2017-05-16T19:43:44Z,Web Development,2017
3224,True,190,17671,4675,329,All Levels,18.0,2016-11-08T18:55:21Z,Web Development,2016
3225,True,160,2273,288,142,Beginner Level,8.0,2017-05-09T20:37:25Z,Web Development,2017
3226,True,195,27801,4340,113,All Levels,17.5,2016-10-14T22:52:23Z,Web Development,2016
3227,True,150,17297,3166,111,All Levels,8.5,2016-05-02T23:09:15Z,Web Development,2016
3228,True,150,40070,8341,194,All Levels,9.5,2016-03-03T20:17:59Z,Web Development,2016
3229,True,140,6527,1384,111,All Levels,9.0,2016-05-23T16:51:48Z,Web Development,2016
3230,True,200,121584,27445,342,All Levels,43.0,2015-11-02T21:13:27Z,Web Development,2015
3231,True,75,17802,2144,113,All Levels,10.0,2014-03-24T17:31:15Z,Web Development,2014
3232,True,200,114512,22412,304,All Levels,30.5,2016-03-08T22:28:36Z,Web Development,2016
3233,True,200,33788,4434,246,All Levels,32.5,2015-08-20T20:55:19Z,Web Development,2015
3234,False,0,21245,914,9,Beginner Level,1.0,2016-01-11T18:53:48Z,Web Development,2016
3235,False,0,7905,561,5,All Levels,0.6833333333333333,2016-06-08T17:28:16Z,Web Development,2016
3236,True,195,869,99,38,All Levels,5.0,2016-04-24T18:29:26Z,Web Development,2016
3237,True,125,293,30,31,Beginner Level,3.5,2017-02-23T14:19:16Z,Web Development,2017
3238,False,0,36322,2618,32,All Levels,4.5,2016-03-01T17:38:10Z,Web Development,2016
3239,True,100,2760,76,26,All Levels,3.5,2015-07-13T22:58:32Z,Web Development,2015
3240,True,145,522,50,48,All Levels,5.5,2016-08-11T05:58:08Z,Web Development,2016
3241,True,145,1628,162,129,All Levels,18.5,2015-01-13T06:40:32Z,Web Development,2015
3242,False,0,12336,271,26,Intermediate Level,3.5,2016-04-04T22:32:13Z,Web Development,2016
3243,False,0,6437,313,22,Beginner Level,1.5,2017-04-14T22:57:32Z,Web Development,2017
3244,True,35,2797,59,10,Beginner Level,1.0,2014-08-27T11:31:44Z,Web Development,2014
3245,True,200,333,22,353,All Levels,42.0,2017-05-01T22:36:28Z,Web Development,2017
3246,True,175,59361,11580,55,All Levels,7.0,2014-09-24T00:57:25Z,Web Development,2014
3247,True,175,79612,16976,85,All Levels,11.5,2015-03-12T23:19:54Z,Web Development,2015
3248,True,75,8964,1893,56,All Levels,5.5,2017-01-03T20:09:17Z,Web Development,2017
3249,True,195,43977,7106,77,All Levels,12.0,2015-03-24T22:06:26Z,Web Development,2015
3250,True,80,13010,2709,68,Beginner Level,6.5,2016-07-12T15:29:32Z,Web Development,2016
3251,True,195,58208,11123,98,All Levels,13.0,2015-08-31T21:07:48Z,Web Development,2015
3252,True,110,9132,1560,137,All Levels,7.0,2016-09-12T17:33:38Z,Web Development,2016
3253,True,140,21998,3326,119,Intermediate Level,12.0,2016-03-12T22:13:46Z,Web Development,2016
3254,True,180,50815,15117,150,All Levels,26.5,2015-12-28T19:20:21Z,Web Development,2015
3255,True,120,4138,307,107,Intermediate Level,6.0,2017-03-28T00:01:39Z,Web Development,2017
3256,True,190,20652,6357,138,All Levels,7.5,2016-05-16T17:04:54Z,Web Development,2016
3257,True,150,6412,987,114,Intermediate Level,13.0,2017-02-14T22:55:58Z,Web Development,2017
3258,False,0,2464,17,9,All Levels,0.7333333333333333,2017-03-07T15:40:37Z,Web Development,2017
3259,False,0,6474,86,15,All Levels,1.0,2015-07-15T00:21:56Z,Web Development,2015
3260,True,20,2388,139,12,Beginner Level,1.0,2013-05-29T18:13:10Z,Web Development,2013
3261,True,195,1494,23,62,All Levels,7.5,2015-11-29T22:38:00Z,Web Development,2015
3262,True,20,1463,56,24,All Levels,1.0,2012-06-18T17:06:55Z,Web Development,2012
3263,True,30,1057,22,12,Beginner Level,0.6166666666666667,2016-08-29T17:01:28Z,Web Development,2016
3264,True,35,1049,22,47,Beginner Level,3.5,2016-01-27T20:44:18Z,Web Development,2016
3265,True,175,109,17,69,All Levels,9.5,2017-06-02T18:58:51Z,Web Development,2017
3266,True,95,2073,24,16,All Levels,2.0,2015-02-25T21:35:25Z,Web Development,2015
3267,True,50,1116,62,51,All Levels,7.5,2013-09-03T00:08:55Z,Web Development,2013
3268,True,50,1125,10,45,Beginner Level,3.5,2016-04-07T21:06:31Z,Web Development,2016
3269,True,40,802,6,9,All Levels,0.6333333333333333,2016-11-25T01:33:50Z,Web Development,2016
3270,False,0,4409,71,100,All Levels,5.0,2016-12-20T15:34:05Z,Web Development,2016
3271,True,20,686,19,21,All Levels,3.0,2016-01-25T19:07:31Z,Web Development,2016
3272,True,30,1154,89,9,Intermediate Level,3.0,2013-12-10T09:14:57Z,Web Development,2013
3273,True,120,885,3,13,All Levels,1.5,2015-09-13T18:32:52Z,Web Development,2015
3274,False,0,2437,137,10,Beginner Level,0.5666666666666667,2016-06-07T00:02:04Z,Web Development,2016
3275,True,85,716,59,34,All Levels,2.0,2014-11-21T10:28:47Z,Web Development,2014
3276,True,20,1867,19,8,All Levels,0.6166666666666667,2013-12-08T07:15:28Z,Web Development,2013
3277,True,200,91,5,53,Expert Level,6.5,2017-04-18T16:49:41Z,Web Development,2017
3278,True,60,586,65,98,All Levels,5.5,2015-03-23T00:20:29Z,Web Development,2015
3279,True,40,601,4,6,All Levels,0.5833333333333334,2016-11-27T15:29:59Z,Web Development,2016
3280,True,35,81,14,33,Beginner Level,1.0,2017-05-02T16:54:56Z,Web Development,2017
3281,True,145,1018,28,48,Beginner Level,4.5,2016-08-02T16:54:13Z,Web Development,2016
3282,True,200,1448,173,48,All Levels,7.5,2015-06-16T20:38:45Z,Web Development,2015
3283,True,200,1296,22,72,Beginner Level,5.5,2016-05-17T17:19:48Z,Web Development,2016
3284,True,120,1299,56,71,Intermediate Level,14.0,2016-08-11T22:09:24Z,Web Development,2016
3285,True,20,1769,49,7,All Levels,0.5833333333333334,2015-12-30T20:13:46Z,Web Development,2015
3286,False,0,20073,615,28,All Levels,1.5,2016-02-29T00:15:42Z,Web Development,2016
3287,True,35,601,126,64,All Levels,5.5,2016-07-11T18:57:34Z,Web Development,2016
3288,True,20,2281,32,21,Intermediate Level,1.5,2015-04-02T20:30:12Z,Web Development,2015
3289,False,0,83737,4598,45,All Levels,6.5,2014-07-19T03:02:05Z,Web Development,2014
3290,False,0,20890,945,21,Beginner Level,3.0,2015-02-06T15:54:23Z,Web Development,2015
3291,False,0,48650,1236,9,Beginner Level,2.0,2013-10-16T08:12:40Z,Web Development,2013
3292,True,75,1945,58,10,Beginner Level,1.0,2015-12-17T17:27:32Z,Web Development,2015
3293,False,0,18496,386,30,Beginner Level,2.0,2014-10-06T20:19:00Z,Web Development,2014
3294,True,100,1193,87,58,All Levels,10.5,2015-06-16T00:35:45Z,Web Development,2015
3295,False,0,4905,101,13,Intermediate Level,1.0,2016-10-22T20:12:05Z,Web Development,2016
3296,True,60,1699,8,22,All Levels,2.0,2016-02-01T22:07:26Z,Web Development,2016
3297,False,0,11812,152,19,Intermediate Level,2.0,2015-07-27T18:26:45Z,Web Development,2015
3298,True,30,746,93,39,All Levels,6.5,2015-11-10T22:15:21Z,Web Development,2015
3299,True,35,189,7,16,All Levels,1.0,2017-06-09T23:29:48Z,Web Development,2017
3300,True,60,1419,38,20,Intermediate Level,1.5,2014-11-05T13:21:19Z,Web Development,2014
3301,True,45,1237,16,14,All Levels,1.0,2016-09-19T14:50:49Z,Web Development,2016
3302,True,65,1703,27,8,Beginner Level,1.0,2016-01-18T23:06:45Z,Web Development,2016
3303,True,55,1849,29,24,All Levels,3.0,2014-12-20T00:21:05Z,Web Development,2014
3304,False,0,5397,112,36,Beginner Level,2.5,2017-02-28T04:07:50Z,Web Development,2017
